text,label
"Cái TT đang nói đến là cái mà vòng truoc các bạn đã cmt tiêu cực về IASS khá nhiều nào là dậm chân tại chổ,nào là k tháy cách bọc phá ..đừng nên làm ai đó quá áp lực thích xem k thích lước đừng nên cmt tieu cực❤",0
Hiethuhai em rất xứng đáng .chúc chương trình mong có mùa hai .và 30 anh trai ai cũng giỏi xuất sắc .,2
Mấy bài cháy quá thì k có tính replay cao. Mấy bào replay cao như ngáo ngơ thì k lấy dc tốp của khán giả trường quay. Nên mình nghe chỉ nghe w thôi. Bài nào cháy thì tốp 1 à. Chứ cứ k cháy hiệu ứng sân khấu này kia thì phải về nhà s,0
Buồn cười negav qua😂,2
Nể mấy đứa bảo fan ht2 đông nên k công bằng:))) chắc ổng ăn không ngồi rồi mà fan tự tới hâm mộ. Sao k tự hỏi vì sao idol của mình k đông fan đi. Đơn giản là cá tính k mạnh hoặc thời ch tới thôi. Có ý kiến về kết quả thì mình tự mua vé r vô đó thích vote ai thì vote nha,1
"Chương trình lê thê dài dòng, nói quá nhiều 😊",0
Hùng huỳnh gemini sáng bừng sáng,2
Lúc đầu tôi ko biết tú voi nhưng bâyh tôi là anti ng ấy 🤭,0
rất mê bài của negav nhẹ nhàng vibe siuuu đã,2
Thái ngân đã ko hay còn ra dẻ,0
thích cách Anh Tút ảnh gáy,2
Toàn thu xong nhép. Lên sân khấu toàn bật bài thu xong nhảy nhót,0
Thật sự ko muốn loại ai hết ấy😭,1
"SAU ĐÊM NAY MỚI THẬT SỰ LÀ HÙNG HUỲNH MÀ MỌI NGƯỜI NÊN BIẾT TỚI, QUÁ GIỎI",2
Team HT2 đỉnh,2
"Rhyder ơiiiiiii cố lênnnnn, Captain cố lênnnnnnnnnnn. SBD 12,13 các Flash và Cừu ơiiiii",2
HTH quá tài giỏi và trượng nghĩa tôi đã k sai gì mê ảnh mấy năm nay,2
"Độ thảo luận luôn nằm top mà còn rất nhiều lần top 1 mà atus tay trắng , chương trình giống đưa a atus làm con cờ truyền thông",0
"omg luôn=)) không thể phủ nhận tài năng của Rhyder, bài Hào Quang quá tuyệt! nổi da gà khi kết thúc bài hát, xứng đáng top 1.",2
negav trc quay htrr bth mà h cứ sao sao í nhỉ,1
Hiếu thứ 2 và cả teem cố lên🎉,2
Đội thằng Đức phúc éo hiểu sao dc too 3,0
Bài nào cũng hay cũng cuốn cả nhưng cá nhân mình lại ấn tượng nhất bài ngân nga và bài cứ để anh ta đi,2
Xem mà cười chảy nước mắt. Hieuthuhai mặn nha. Nói câu nào cười bò câu đó,2
loại quang trung chắc chương trình buồn xĩu luôn á,0
❤Minh vẫn tiếc vì tutus Ko co giải gì,1
"Đội trưởng chỉ ""YES"" or ""NO"" mà giải thích nhiều như kiểu phá luật. MC Trấn Thành cần nghiêm túc luật chơi",0
4 bài đầu hay hơn hai bài này. Đó là cảm nhận riêng của mình thôi nha,1
Xem xong Hùng Huỳnh nhảy tui thik ảnh ngang😂😂,2
Các a trai thật tuyệt vời,2
"Giỡn mặt hả ctr, chiếu thì chiếu hết 6 bài luôn đi. Có gì dance tuần sau cũng được. Chơi gì kì vậy chiếu có 4 bài😇",0
Negav đỉnh vaiii,2
Thật ra theo ý tui thấy tú voi hát solo 1 mik nhạc balat hay hơn khi làm nhóm hay nhạc híphop sẽ không hợp với a .a cũng không được nổi bật nữa,1
"Cung bb coi xong tự tức, tự bực minh mặc dù ng trong cuộc bth:))",1
A Hieuthuhai top 1,2
A tuss ngầu,2
Team negav v mà k tóp 1 đủ hiểu khán giả ở chương trình rồi 😅,1
"Ủa chương trình khỏi mời khách mời nước ngoài nếu hoạt động team như này dùm nha, kết nối không được bao nhiêu coi mà hỏi chấm á :)",0
Thông qa khán giả tại trường quay minh thay ko ổn! Fan ai nguoi do vote! 10/10 mình thấy rất cuốn nhưng lại hạng 6!,0
"Cứ ngỡ team Quân AP gặp nhiều khó khăn vậy mà không tin nổi,bài regret khiến mình nổi da gà,quá hayyyy,thực lực",2
Không tin 10/10 ve sau cùng. Qua thất vọng. Kiểu m.n đó chấm điểm theo kiểu j á. Ko hiểu nổi luôn.,0
Ai cũng giỏi nhưng mà yêu nhứt là Anh Tú Atus. Mong sau chương trình sẽ được thấy Atus đi diễn nhiều hơn nữa ❤❤❤,2
"Bài thi sĩ nghe chạm đến người nghe thật sự, bài đội Negav nghe cũng cuốn.",2
OmG 🥰🥰just hear DJ Alan Waker voi cac ban bieu dien minh k the nao ngung cam xuc tung giay.tap14 nay ngan trieu view se koi lai tung ngay Amazing Anh Trai say hi..incredible 🎉🎉🎉❤❤❤,2
Tage cố lênnnn🎉,2
Tui chưa xem. Đọc bl của mọi người tui đã khóc rồi.,2
Ê.t nghĩ là nhóm gin thắng.nhưng mà tại vì diễn chung đc 50 đ.nếu thắng thì điểm quá cao.nên mới đỏi cho đội anh xinh.,1
T11 nhớ Negav nên xem🥰,2
Không hiểu sao fan 2 bên đấu đá nhau chi làm v negav có xử thôi,2
Yêu Quang Hùng❤,2
"Chương trình này bản thân mình thấy người thắng là người có nhiều fan hơn. Dù năng lực có nhưng điểm do fan quyết định là phần nhiều nên bất công cho những anh bé ít đc biết đến. Thôi thì luật chương trình rồi, mình vẫn sẽ hoan hỉ xem chương trình để cố gắng ủng hộ các anh😊",1
Negav nói nhiều vãi loại mẹ cho rồi,0
"Lướt cmt nãy h thấy nhiều b khen bài Thi Sĩ quá trời Cơ mà ý, theo Ý KIẾN RIÊNG của mih thì nghe hơi tụt mood Đúng là bài rất hay, chạm tới cảm xúc của mih, nhưng đoạn cấn là phần rap ấy Với mình thì nghe kh hợp lắm, hơi rời rạt vs phần khác nhưng Đây chỉ là nêu lên cram nhận của mình thôi ạa, mong kh nhận gạch đá từ m.n 🙉🙉",1
quả trailer tập sau atus khóc kìa trời sợ quá,1
"Trời ơi demo bài ngáo ngơ nó dỡ thì thôi nhé luôn đó trời, ngáo thiệt sự",0
Mê cái cách chương trình dàn xếp kết quả Catch me top 4 😏😏,1
Khán giả trường quay khôg công tâm lắm nha,0
"a Thành dẫn dắt ctrinh quá đỉnh , phần lớn thành công chắc là ổng . Mê Hơ ri king",2
Issac nên nhường cơ hội cho các bạn trẻ,1
Rhyder SBD 12 mọi người nhớ vote cho ẻm nhaaaa 🥺🫶🏻,2
Huhu buon😢 quang hung ko đc,0
Có chút buồn vì kết quả ko đc thuyết phục cho lắm😢,0
"3:50:52 nhìn thái độ của mẻ nê gíp kìa chòiii, báo team mà thái độ cỡ đó, thử hỏi thắng xem thái độ cỡ nào nk🤣🤣🤣",0
Hk ấy mời tui làm khán giả bình chọn đc hk ..chứ mấy má mấy ba ngó bộ hk biết bình chọn..ngủ giấc cho tỉnh táo r bình chọn cho công tâm dc hk..ứa thiệt sự,0
Buồn quá tr oiii tập này captain và rhyder Ko chung đội😢,0
Quang Hùng hát nổi da gà má ôi nó 💌,2
Tập này Atus lên sóng ít quá😮,1
HIEUTHUHAI - Trần Minh Hiếu- SBD 03 Ủng hộ HIEUTHUHAI!!!!,2
Anh Trai Say Hi hay lắm 😜😜😜,2
Ước mùa sau ctr công tâm 1 tí plsss,1
Sao tui lo cho Quân AP quá 😂,2
Dề nghị chương trình xem xét lại điểm bị sai rồi trò chơi cuối đó của đội vũ thịnh và atus đó chương trình ơi,0
cá nhân mình vẫn thấy Hùng Huỳnh đỉnh nhất,2
Ai chửi tui chịu chứ tui ghét HIeuthuhai nha,0
Hurrykng năng lượng tích cực quá Air plane mode,2
Ai nói gì thì nói bởi mỗi ng 1 gu âm nhạc và thần tượng những ng mà mình yêu thích. Mình vẫn thấy 2 bài của team Rhyder hay và bắt tai nhất. Chắc do mình thích nhạc ballad hơn mấy bài Hip hop á,2
Bài thi sĩ khung cảnh làm thấy còn thiếu thiếu; phần hát hơi gồng và chát. Mà sao mn khen thế,0
Mấy tập đầu thấy Isacc ok mà tập này tui thấy ổng nói k ổn tí nào. Haizz. K còn thích nữa,0
"Lyly bánh bèo sẵn rồi, mà cứ hát mấy bài kiểu cute , cảm thấy chán, không có gì đặc biệt, lâu lâu thi chương trình thay đổi phong cách mới thú vị, cứ bánh bèo mãi",0
Nếu team Rhyder chia từng thành viên trong team thay phiên nhau battle instead of Hùng Huỳnh nhảy lun vòng 2 thì quá xuất sắc. Team HTH nếu mún thắng đã cho JSol nhảy vòng cuối nhưng rất fair play. Đáng lẽ thì team Rhyder cũng nên làm vậy. Team Quân A.P cũng fair play và xứng đáng thắng phần battle dance. Rất thuyết phục,2
"Tui vote cho Isaac, biết là a đã nổi tiếng nhưng thật sự so về sức khoẻ tuổi tác năng lượng thì a thiệt thòi hơn các a trai khác, mà vẫn làm được những điều như trong atsh là một nổ lực nhiều hơn người khác rất rất rất nhiều , a xứng đang đc debut lần nữa 😆😆😆",2
Mỗi lần tới vòng Pick team là cười đau ruột. Công nhận chương trình sáng tạo ghê. Ước gì chương trình có mùa 2 lẹ lẹ,2
Atus có tất cả nhưng thiếu may mắn,1
có thể nào loại Gin Tuấn Kiệt được ko ><,0
Hurrykng vuốt tóc lên đẹp zai nhaaa,2
"Vô game đầu tiên, team của HTH đã thua trắng 😢…thế mới nói là chuyện gì cũng có thể xảy ra. Lo nhẹ cho team HIEUTHUHAI",0
"Bài của team atusss thật sự vẫn còn vang trong đầu mình từ tối qua đến giờ, yêu quá ❤",2
Thế là tui phải chờ đến tuần sau xem nhóm rhyder rùi😢,1
Đợi mỗi ah Hieuthuhai😆,2
"Đội trắng thua ko oan tya nào, nghe 1 lần 1, còn đội 2 phải nghe đi nghe lại vì bảnh quấn 😂",1
Lovesend vũ đạo thì ok còn nhạc thì nói để nghe nhớ hay nó thấm thì chưa thấy dính miếng nào lun á tr mặc dù rất thích Ht2.nhưng top1 thì cũng chúc mừng mấy anh rồi ❤,1
10 điểm cho Hùng Huỳnh,2
Ngân nga nghe như chỉ toàn khinh rồi gáy mà top2 ảo ma vãi phải để ngáo ngơ hay regret chớ trời,0
Ko hiểu sao 10/10 mn vote top 6 luôn . Hay vậy mà ít ra cg phải hơn cái top 6 chứ . Hên là tuần này ko loại ai chứ 10/10 mà bị loại là tiếc lắm 😢,0
"Support cho Captain hết mình, không chỉ là 1 rapper có giọng hát hay mà song song đó em còn có cái vai trò là nhạc sĩ sáng tác. Mỗi một bài hát của team mình em đều tham gia sửa bài rất nhiều, luôn cống hiến cho team để đem lại kết quả tốt nhất! Còn trẻ nhưng giỏi giang và tài năng, luôn mong muốn được thấy Captain tiến xa hơn nữa!",2
"tui k biết mng TN chứ tui nghe bài nhóm atus xàm muốn chết,vậy mà cũng có thể sáng tác,nghe mà chán",0
Có nhiều cty nuôi nghệ sĩ 7-8 năm đầu tư MV đủ cả vẫn ko nổi tiếng. giờ zô atsh nổi tiếng chạy show bù lại đuối luôn 😅,1
"Đỉnh quá team của Hiếu owii, cả Love sand và DĐS đỉnhh❤❤❤",2
Issac vẫn đỉnh của chóp 😚😚😚😚😚😙😙,2
Ghét Quang Trung,0
Team ngân nga ❤❤,2
Ôi phải loại 6 anh trai thôi mà 30 anh trai anh nào cx khóc😢😢,1
Dù cho kết quả như nào rhyder cậu vẫn lun giỏi nhất trong lòng FLash,2
Hết vòng này mấy đứa anti Hiếu lại bảo Gerdnang con cưng Vie on sao:),1
Atus đẹp sĩu lun,2
Duyên quá đi ❤,2
"Thích cặp Tú, Lee quá, iu nhau, luôn ủng hộ nhau. Chúc 2 bạn mãi như vậy nha.",2
Trời ơi sao a Dương khờ dữ v,2
Khúc đầu vote đội trưởng sao tui chỉ soi vào khúc Dương với Kiều ngồi cạnh nhau từ đầu tới cuối zậy... cưng xỉuuuu,2
Hùng Huỳnh nhảy cuốn cực kỳ xem đi xem lại mãi thôi,2
Thằng tage cứ như chó chuẩn bị cắn ng nhỉ,0
Ryhder nhảy cỡ đó mà team lại để HH nhảy 2 vòng . Như nói r2 HH hơi đuối là thật,0
VT chơi dơ quá... cạn hết cảm tình. từ đầu trong mắt tôi bạn 1₫ bh thì 0 như cái bảng của bạn 🙂🙂,0
"Tài MC của Trấn Thành là không phải bàn cãi rồi, nhưng Trấn Thành vui lòng KHÔNG NÊN NHÁI GIỌNG, nghe kỳ vô cùng! ""Chửi cha không bằng pha tiếng"", xin Trấn Thành lưu ý phần này!",0
Má vote ngu ngục v? 10/10 hạng 6 nghe xong t muốn khóc thay mấy ảnh luôn,0
"ko có ác ý gì , nhưng sao thấy mn trong ATSH không coi trọng Quang Trung vậy ạ , không được ai chọn rất buồn luôn á 🤔",0
Cười sĩu tới atus gãy cười sĩu kkk,2
Isaac đáng yêu,2
Bài HTH k ấn tượng j lắm,0
"Không hiểu mấy m ở đó bình chọn kiểu gì , 10/10 hét cho cố vô rồi bình chọn xếp cuối",0
"Team anh Tú kém nhất, toàn vocal mà hát quá chán",0
Đưa hùng hùynh ra miết thì thi làm gì nữa ... Để ổng thắng luôn đi cho đỡ mệt,1
"Lúc đọc kết quả top 1 top 6 mà t tưởng ông Xìn đọc lộn ngược lun ớ. Tức ói máo. Vì cái chiêu trò tạo drama này của Vieon, tuần sau t sẽ xem Anh trai vượt ngàn chông gai.",0
Khán giả trường quay bị mù và thiếu hiểu biết kiến thức chuyên môn cũng như ko công tâm thể hiện rẩt rõ ở phần thi nhảy! Vì vậy kết quả ai thắng hay thua ct này hoàn toàn ko có gía trị chỉ là ai fan nhiều là thắng thôi! Trình độ và chuyên môn thôi đừng bàn tới 😏,0
tập này đau lòng quá 😢,0
Nhóm atus ít phan hơn ht2 chứ không 2 bài này xứng đáng top 1 nhất,1
Vũ thịnh chơi bẩn vậy,0
sao không ai bàn về phạm anh duy vậy thấy xàm dễ sợ không có lý do chính đáng nào để loại,0
Nhóm Atus xuất sắc quá!!,2
Anh trai nào cũng giỏi và cố gắng. Hãy thưởng thức và ủng hộ đừng toxic chê bai,2
"Cảm giác cứ như sắp đặt ấy nhỉ, chứ Đội HT2, Atus mà thêm may mắn chọn bài nữa thì ai làm lại 2 ông đó ?",1
"Mê team rhyder ,làm quá tốt rồi❤",2
Hết ct rồi giờ buồn quá. Vào cày lại từ đầu thôi ah.,0
"Ryder làm mình nổi da gà,atus mãi đỉnh rồi",2
Phần dance battle edit nhiều quá làm không thực sự xem rõ được các phần thi,0
"thiệt sự rất thích bài của leader Quan A.P, bùng nổ vocal của anh Ali Hoàng Dương với anh Quang Trung. Quân A.P khai thác vocal của hai ảnh đỉnh thiệt sự. Mê chị Lâm Bảo Ngọc nhất, team này chắc vocal là ok nhất.",2
Cố lên anh tus sĩ . Mê anh quá.,2
Team Negav Hạng 4 chương trình mà đứng top 1 youtube cũng được an ủi phần nào.,1
"Ê mấy má bây giờ tới đợt này r t còn nghĩ đc s ko chương trình ko mời jack nhỉ , kiểu thú vị ak kk",1
Atus 10 nhé ❤,2
"Ráng bốc Hiếu t2 cho cố ,từ thích h thành ghét lun",0
"Ultr ông luân ông atus duyên dáng, yêu thế",2
xin lũi vì hồi đó nghĩ chương trình chắc cũng bình thường giờ coi xong thấy cũng dính dính dui dui 🥲,1
Nào cũng xứng đáng để được vote hết ạa,2
Nghe giai điệu nhạc của song luân hay,2
Atus mê ê ê,2
Quang Trung nên đi về nha,0
Team atus quá cảm xúc khóc lun,2
Mặc dù fan RHYDER nhưng sau tập này thấy nể HIEUTHUHAI và thấy nếu quán quân hoàn toàn xứng đáng 🎉,2
Nói thật bài negav hay nhưng khách mời gánh Ko có khách mời negav Ko hát nổi luôn giọng quá yếu nói thật,1
chương trình xèm quãi vô lý,0
eo ôi hay vaiix,2
Negav à 😂,2
Don't care hay vậy mà top 2,0
Kg tin 10/10 đứng sau cùng luôn á trời 😢,0
K biết đây là show âm nhạc hay show hài nữa. Cười chảy nc mắt,2
kh cần nói nhìu. Top 1 trending đã nói lên tất cả ròi Negav ơiiiii,2
tròy oy Catch me if you can đỉnh quá yahhhh,2
Team nào có Atus là thích team đó,2
Xem thì vui mà mỗi lần loại khóc sưng mắt hix,1
"vcl team Quân AP top 5 :)))), hoài nghi thật sự",1
Team Isaac hayyy,2
"Vòng này loại nhiều áp lực quá, có lẽ thế những anh trai có tình cảm sâu sắc muốn về với nhau, nâng đỡ nhau.m",1
"Team Song Luân vui quá. Màn chào sân ấn tượng. Rất yêu thích sự ""khiêm tốn"" của cả team. Cố lên ❤ Ủng hộ Atus",2
"10/10 đỉnh vậy mà đứng hạng chót, tiếc quá đi",0
Pk bên rap việt đc cưng bn thì bên atsh bị ghẻ lạnh bấy nhiêu 😢,0
K ai chọn hào Quang mà cuối cùng họ đã tạo nó thành hit nên cứ chọn bài thích nhưng chắc gì đã lm nó hay,1
team Quân A.P làm mik nổi da gà hay thật sự,2
